stream,price_type,bar_type,ts_event_ns,ts_init_ns,open,high,low,close,volume,ts_event,ts_init
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714419600000000000,1714419600000000000,1.07174,1.07183,1.07167,1.07175,1073.0,2024-04-29 19:40:00+00:00,2024-04-29 19:40:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714419900000000000,1714419900000000000,1.07178,1.07192,1.07174,1.0719,482.0,2024-04-29 19:45:00+00:00,2024-04-29 19:45:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714419900000000000,1714419900000000000,1.07176,1.0719,1.07173,1.07189,387.0,2024-04-29 19:45:00+00:00,2024-04-29 19:45:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714420200000000000,1714420200000000000,1.07192,1.07214,1.07192,1.07214,575.0,2024-04-29 19:50:00+00:00,2024-04-29 19:50:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714420200000000000,1714420200000000000,1.0719,1.07213,1.0719,1.07213,455.0,2024-04-29 19:50:00+00:00,2024-04-29 19:50:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714420500000000000,1714420500000000000,1.07217,1.07227,1.07211,1.07222,581.0,2024-04-29 19:55:00+00:00,2024-04-29 19:55:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714420500000000000,1714420500000000000,1.07215,1.07225,1.0721,1.0722,670.0,2024-04-29 19:55:00+00:00,2024-04-29 19:55:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714420800000000000,1714420800000000000,1.07223,1.07223,1.07205,1.07209,435.0,2024-04-29 20:00:00+00:00,2024-04-29 20:00:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714420800000000000,1714420800000000000,1.07221,1.07221,1.07203,1.07207,998.0,2024-04-29 20:00:00+00:00,2024-04-29 20:00:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714421100000000000,1714421100000000000,1.0721,1.07219,1.0721,1.07218,79.0,2024-04-29 20:05:00+00:00,2024-04-29 20:05:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714421100000000000,1714421100000000000,1.07208,1.07218,1.07208,1.07217,159.0,2024-04-29 20:05:00+00:00,2024-04-29 20:05:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714421400000000000,1714421400000000000,1.07219,1.07221,1.07217,1.0722,59.0,2024-04-29 20:10:00+00:00,2024-04-29 20:10:00+00:00
