stream,price_type,bar_type,ts_event_ns,ts_init_ns,open,high,low,close,volume,ts_event,ts_init
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713344400000000000,1713344400000000000,1.06415,1.0649,1.0636,1.06374,6384.0,2024-04-17T09:00:00+00:00,2024-04-17T09:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713344400000000000,1713344400000000000,1.06414,1.06489,1.06358,1.06372,6816.0,2024-04-17T09:00:00+00:00,2024-04-17T09:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713346200000000000,1713346200000000000,1.06375,1.06464,1.06355,1.06459,7108.0,2024-04-17T09:30:00+00:00,2024-04-17T09:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713346200000000000,1713346200000000000,1.06372,1.06462,1.06353,1.06457,6863.0,2024-04-17T09:30:00+00:00,2024-04-17T09:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713348000000000000,1713348000000000000,1.0646,1.06488,1.06394,1.06426,4507.0,2024-04-17T10:00:00+00:00,2024-04-17T10:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713348000000000000,1713348000000000000,1.06457,1.06486,1.06393,1.06424,3380.0,2024-04-17T10:00:00+00:00,2024-04-17T10:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713349800000000000,1713349800000000000,1.06426,1.0647,1.06407,1.06424,4113.0,2024-04-17T10:30:00+00:00,2024-04-17T10:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713349800000000000,1713349800000000000,1.06425,1.06468,1.06405,1.06423,2728.0,2024-04-17T10:30:00+00:00,2024-04-17T10:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713351600000000000,1713351600000000000,1.06423,1.06449,1.06382,1.06398,2898.0,2024-04-17T11:00:00+00:00,2024-04-17T11:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713351600000000000,1713351600000000000,1.06422,1.06447,1.0638,1.06397,3138.0,2024-04-17T11:00:00+00:00,2024-04-17T11:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713353400000000000,1713353400000000000,1.06398,1.06492,1.06397,1.06415,3943.0,2024-04-17T11:30:00+00:00,2024-04-17T11:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713353400000000000,1713353400000000000,1.06396,1.06491,1.06396,1.06413,3517.0,2024-04-17T11:30:00+00:00,2024-04-17T11:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713355200000000000,1713355200000000000,1.06414,1.06434,1.06323,1.0638,4098.0,2024-04-17T12:00:00+00:00,2024-04-17T12:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713355200000000000,1713355200000000000,1.06412,1.06433,1.06321,1.06378,5150.0,2024-04-17T12:00:00+00:00,2024-04-17T12:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713357000000000000,1713357000000000000,1.0638,1.06429,1.06321,1.06341,6963.0,2024-04-17T12:30:00+00:00,2024-04-17T12:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713357000000000000,1713357000000000000,1.06377,1.06428,1.0632,1.0634,5851.0,2024-04-17T12:30:00+00:00,2024-04-17T12:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713358800000000000,1713358800000000000,1.06341,1.06393,1.06317,1.0636,5333.0,2024-04-17T13:00:00+00:00,2024-04-17T13:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713358800000000000,1713358800000000000,1.06339,1.06392,1.06315,1.06359,6144.0,2024-04-17T13:00:00+00:00,2024-04-17T13:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713360600000000000,1713360600000000000,1.0636,1.06469,1.06347,1.06454,7925.0,2024-04-17T13:30:00+00:00,2024-04-17T13:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713360600000000000,1713360600000000000,1.06358,1.06468,1.06346,1.06452,5448.0,2024-04-17T13:30:00+00:00,2024-04-17T13:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713362400000000000,1713362400000000000,1.06453,1.06529,1.06412,1.06433,7854.0,2024-04-17T14:00:00+00:00,2024-04-17T14:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713362400000000000,1713362400000000000,1.06451,1.06528,1.0641,1.06431,8768.0,2024-04-17T14:00:00+00:00,2024-04-17T14:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713364200000000000,1713364200000000000,1.06432,1.06446,1.06343,1.06399,6553.0,2024-04-17T14:30:00+00:00,2024-04-17T14:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713364200000000000,1713364200000000000,1.0643,1.06445,1.06341,1.06396,6965.0,2024-04-17T14:30:00+00:00,2024-04-17T14:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713366000000000000,1713366000000000000,1.06397,1.06424,1.06301,1.0637,6645.0,2024-04-17T15:00:00+00:00,2024-04-17T15:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713366000000000000,1713366000000000000,1.06395,1.06423,1.063,1.06368,7804.0,2024-04-17T15:00:00+00:00,2024-04-17T15:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713367800000000000,1713367800000000000,1.0637,1.06421,1.06365,1.06366,6071.0,2024-04-17T15:30:00+00:00,2024-04-17T15:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713367800000000000,1713367800000000000,1.06369,1.06419,1.06364,1.06364,7293.0,2024-04-17T15:30:00+00:00,2024-04-17T15:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713369600000000000,1713369600000000000,1.06365,1.06462,1.06364,1.06417,6789.0,2024-04-17T16:00:00+00:00,2024-04-17T16:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713369600000000000,1713369600000000000,1.06364,1.06461,1.06362,1.06415,6162.0,2024-04-17T16:00:00+00:00,2024-04-17T16:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713371400000000000,1713371400000000000,1.06415,1.06528,1.06361,1.06519,5744.0,2024-04-17T16:30:00+00:00,2024-04-17T16:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713371400000000000,1713371400000000000,1.06414,1.06527,1.0636,1.06516,6156.0,2024-04-17T16:30:00+00:00,2024-04-17T16:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713373200000000000,1713373200000000000,1.06518,1.06565,1.06481,1.06494,5622.0,2024-04-17T17:00:00+00:00,2024-04-17T17:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713373200000000000,1713373200000000000,1.06516,1.06563,1.06479,1.06492,9618.0,2024-04-17T17:00:00+00:00,2024-04-17T17:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713375000000000000,1713375000000000000,1.06497,1.06572,1.0649,1.06553,7413.0,2024-04-17T17:30:00+00:00,2024-04-17T17:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713375000000000000,1713375000000000000,1.06496,1.06571,1.06487,1.06551,9443.0,2024-04-17T17:30:00+00:00,2024-04-17T17:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713376800000000000,1713376800000000000,1.06554,1.06691,1.06553,1.0669,4762.0,2024-04-17T18:00:00+00:00,2024-04-17T18:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713376800000000000,1713376800000000000,1.06552,1.06688,1.06552,1.06688,4726.0,2024-04-17T18:00:00+00:00,2024-04-17T18:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713378600000000000,1713378600000000000,1.0669,1.06779,1.0669,1.06718,5989.0,2024-04-17T18:30:00+00:00,2024-04-17T18:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713378600000000000,1713378600000000000,1.06689,1.06777,1.06689,1.06715,8739.0,2024-04-17T18:30:00+00:00,2024-04-17T18:30:00+00:00
